Species Scientific Name	Gene Title	Gene Symbol	ENTREZ_GENE_ID
Homo sapiens	ADAM metallopeptidase domain 11	ADAM11	4185
Homo sapiens	MyoD family inhibitor	MDFI	4188
Homo sapiens	"DnaJ (Hsp40) homolog, subfamily B, member 9"	DNAJB9	4189
Homo sapiens	ADP-ribosyltransferase 3	ART3	419
Homo sapiens	"malate dehydrogenase 1, NAD (soluble)"	MDH1	4190
Homo sapiens	"malate dehydrogenase 2, NAD (mitochondrial)"	MDH2	4191
Homo sapiens	midkine (neurite growth-promoting factor 2)	MDK	4192
Homo sapiens	"MDM2 proto-oncogene, E3 ubiquitin protein ligase"	MDM2	4193
Homo sapiens	"MDM4, p53 regulator"	MDM4	4194
Homo sapiens	"malic enzyme 1, NADP(+)-dependent, cytosolic"	ME1	4199
Homo sapiens	ADP-ribosyltransferase 4 (Dombrock blood group)	ART4	420
Homo sapiens	"malic enzyme 2, NAD(+)-dependent, mitochondrial"	ME2	4200
Homo sapiens	male-enhanced antigen 1	MEA1	4201
Homo sapiens	methyl CpG binding protein 2	MECP2	4204
Homo sapiens	myocyte enhancer factor 2A	MEF2A	4205
Homo sapiens	myocyte enhancer factor 2C	MEF2C	4208
Homo sapiens	myocyte enhancer factor 2D	MEF2D	4209
Homo sapiens	armadillo repeat gene deleted in velocardiofacial syndrome	ARVCF	421
Homo sapiens	Mediterranean fever	MEFV	4210
Homo sapiens	Meis homeobox 1	MEIS1	4211
Homo sapiens	Meis homeobox 2	MEIS2	4212
Homo sapiens	Meis homeobox 3 pseudogene 1	MEIS3P1	4213
Homo sapiens	"mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase"	MAP3K1	4214
Homo sapiens	mitogen-activated protein kinase kinase kinase 3	MAP3K3	4215
Homo sapiens	mitogen-activated protein kinase kinase kinase 4	MAP3K4	4216
Homo sapiens	mitogen-activated protein kinase kinase kinase 5	MAP3K5	4217
Homo sapiens	"RAB8A, member RAS oncogene family"	RAB8A	4218
Homo sapiens	multiple endocrine neoplasia I	MEN1	4221
Homo sapiens	mesenchyme homeobox 1	MEOX1	4222
Homo sapiens	mesenchyme homeobox 2	MEOX2	4223
Homo sapiens	"meprin A, alpha (PABA peptide hydrolase)"	MEP1A	4224
Homo sapiens	"meprin A, beta"	MEP1B	4225
Homo sapiens	mesoderm specific transcript	MEST	4232
Homo sapiens	"MET proto-oncogene, receptor tyrosine kinase"	MET	4233
Homo sapiens	methyltransferase like 1	METTL1	4234
Homo sapiens	microfibrillar-associated protein 1	MFAP1	4236
Homo sapiens	microfibrillar-associated protein 2	MFAP2	4237
Homo sapiens	microfibrillar-associated protein 3	MFAP3	4238
Homo sapiens	microfibrillar-associated protein 4	MFAP4	4239
Homo sapiens	milk fat globule-EGF factor 8 protein	MFGE8	4240
Homo sapiens	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	MFI2	4241
Homo sapiens	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	MFNG	4242
Homo sapiens	"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"	MGAT1	4245
Homo sapiens	"secretoglobin, family 2A, member 1"	SCGB2A1	4246
Homo sapiens	"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"	MGAT2	4247
Homo sapiens	"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"	MGAT3	4248
Homo sapiens	"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase"	MGAT5	4249
Homo sapiens	"secretoglobin, family 2A, member 2"	SCGB2A2	4250
Homo sapiens	"CTAGE family, member 5"	CTAGE5	4253
Homo sapiens	O-6-methylguanine-DNA methyltransferase	MGMT	4255
Homo sapiens	matrix Gla protein	MGP	4256
Homo sapiens	microsomal glutathione S-transferase 1	MGST1	4257
Homo sapiens	microsomal glutathione S-transferase 2	MGST2	4258
Homo sapiens	microsomal glutathione S-transferase 3	MGST3	4259
Homo sapiens	"class II, major histocompatibility complex, transactivator"	CIITA	4261
Homo sapiens	CD99 molecule	CD99	4267
Homo sapiens	N-acylsphingosine amidohydrolase (acid ceramidase) 1	ASAH1	427
Homo sapiens	MHC class I polypeptide-related sequence B	MICB	4277
Homo sapiens	midline 1	MID1	4281
Homo sapiens	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	MIF	4282
Homo sapiens	chemokine (C-X-C motif) ligand 9	CXCL9	4283
Homo sapiens	major intrinsic protein of lens fiber	MIP	4284
Homo sapiens	mitochondrial intermediate peptidase	MIPEP	4285
Homo sapiens	microphthalmia-associated transcription factor	MITF	4286
Homo sapiens	ataxin 3	ATXN3	4287
Homo sapiens	marker of proliferation Ki-67	MKI67	4288
Homo sapiens	"muskelin 1, intracellular mediator containing kelch motifs"	MKLN1	4289
Homo sapiens	achaete-scute family bHLH transcription factor 1	ASCL1	429
Homo sapiens	myeloid leukemia factor 1	MLF1	4291
Homo sapiens	mutL homolog 1	MLH1	4292
Homo sapiens	mitogen-activated protein kinase kinase kinase 9	MAP3K9	4293
Homo sapiens	mitogen-activated protein kinase kinase kinase 10	MAP3K10	4294
Homo sapiens	motilin	MLN	4295
Homo sapiens	mitogen-activated protein kinase kinase kinase 11	MAP3K11	4296
Homo sapiens	lysine (K)-specific methyltransferase 2A	KMT2A	4297
Homo sapiens	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1"	MLLT1	4298
Homo sapiens	"AF4/FMR2 family, member 1"	AFF1	4299
Homo sapiens	acetylcholinesterase (Yt blood group)	ACHE	43
Homo sapiens	achaete-scute family bHLH transcription factor 2	ASCL2	430
Homo sapiens	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3"	MLLT3	4300
Homo sapiens	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4"	MLLT4	4301
Homo sapiens	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6"	MLLT6	4302
Homo sapiens	forkhead box O4	FOXO4	4303
Homo sapiens	"nuclear receptor subfamily 3, group C, member 2"	NR3C2	4306
Homo sapiens	"transient receptor potential cation channel, subfamily M, member 1"	TRPM1	4308
Homo sapiens	membrane metallo-endopeptidase	MME	4311
Homo sapiens	matrix metallopeptidase 1 (interstitial collagenase)	MMP1	4312
Homo sapiens	"matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)"	MMP2	4313
Homo sapiens	"matrix metallopeptidase 3 (stromelysin 1, progelatinase)"	MMP3	4314
Homo sapiens	"matrix metallopeptidase 7 (matrilysin, uterine)"	MMP7	4316
Homo sapiens	matrix metallopeptidase 8 (neutrophil collagenase)	MMP8	4317
Homo sapiens	LIM homeobox 8	LHX8	431707
Homo sapiens	"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)"	MMP9	4318
Homo sapiens	matrix metallopeptidase 10 (stromelysin 2)	MMP10	4319
Homo sapiens	asialoglycoprotein receptor 1	ASGR1	432
Homo sapiens	matrix metallopeptidase 11 (stromelysin 3)	MMP11	4320
Homo sapiens	matrix metallopeptidase 12 (macrophage elastase)	MMP12	4321
Homo sapiens	matrix metallopeptidase 13 (collagenase 3)	MMP13	4322
Homo sapiens	matrix metallopeptidase 14 (membrane-inserted)	MMP14	4323
Homo sapiens	matrix metallopeptidase 15 (membrane-inserted)	MMP15	4324
Homo sapiens	matrix metallopeptidase 16 (membrane-inserted)	MMP16	4325
Homo sapiens	matrix metallopeptidase 17 (membrane-inserted)	MMP17	4326
Homo sapiens	matrix metallopeptidase 19	MMP19	4327
Homo sapiens	"aldehyde dehydrogenase 6 family, member A1"	ALDH6A1	4329
Homo sapiens	asialoglycoprotein receptor 2	ASGR2	433
Homo sapiens	meningioma (disrupted in balanced translocation) 1	MN1	4330
Homo sapiens	MNAT CDK-activating kinase assembly factor 1	MNAT1	4331
Homo sapiens	myeloid cell nuclear differentiation antigen	MNDA	4332
Homo sapiens	MAX network transcriptional repressor	MNT	4335
Homo sapiens	myelin-associated oligodendrocyte basic protein	MOBP	4336
Homo sapiens	molybdenum cofactor synthesis 1	MOCS1	4337
Homo sapiens	molybdenum cofactor synthesis 2	MOCS2	4338
Homo sapiens	agouti signaling protein	ASIP	434
Homo sapiens	myelin oligodendrocyte glycoprotein	MOG	4340
Homo sapiens	v-mos Moloney murine sarcoma viral oncogene homolog	MOS	4342
Homo sapiens	"Mov10, Moloney leukemia virus 10, homolog (mouse)"	MOV10	4343
Homo sapiens	CD200 molecule	CD200	4345
Homo sapiens	argininosuccinate lyase	ASL	435
Homo sapiens	N-methylpurine-DNA glycosylase	MPG	4350
Homo sapiens	mannose phosphate isomerase	MPI	4351
Homo sapiens	"MPL proto-oncogene, thrombopoietin receptor"	MPL	4352
Homo sapiens	myeloperoxidase	MPO	4353
Homo sapiens	"membrane protein, palmitoylated 1, 55kDa"	MPP1	4354
Homo sapiens	"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)"	MPP2	4355
Homo sapiens	"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)"	MPP3	4356
Homo sapiens	mercaptopyruvate sulfurtransferase	MPST	4357
Homo sapiens	MpV17 mitochondrial inner membrane protein	MPV17	4358
Homo sapiens	myelin protein zero	MPZ	4359
Homo sapiens	"mannose receptor, C type 1"	MRC1	4360
Homo sapiens	MRE11 meiotic recombination 11 homolog A (S. cerevisiae)	MRE11A	4361
Homo sapiens	"ATP-binding cassette, sub-family C (CFTR/MRP), member 1"	ABCC1	4363
Homo sapiens	acetylserotonin O-methyltransferase	ASMT	438
Homo sapiens	kallikrein-related peptidase 14	KLK14	43847
Homo sapiens	kallikrein-related peptidase 12	KLK12	43849
Homo sapiens	"arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)"	ASNA1	439
Homo sapiens	long intergenic non-protein coding RNA 615	LINC00615	439916
Homo sapiens	matrix-remodelling associated 7	MXRA7	439921
Homo sapiens	chromosome 1 open reading frame 180	C1orf180	439927
Homo sapiens	THAP7 antisense RNA 1	THAP7-AS1	439931
Homo sapiens	uncharacterized LOC439933	LOC439933	439933
Homo sapiens	chromosome 5 open reading frame 17	C5orf17	439936
Homo sapiens	FER1L6 antisense RNA 1	FER1L6-AS1	439941
Homo sapiens	PRKCQ antisense RNA 1	PRKCQ-AS1	439949
Homo sapiens	long intergenic non-protein coding RNA 857	LINC00857	439990
Homo sapiens	asparagine synthetase (glutamine-hydrolyzing)	ASNS	440
Homo sapiens	transmembrane protein 41B	TMEM41B	440026
Homo sapiens	uncharacterized LOC440028	LOC440028	440028
Homo sapiens	long intergenic non-protein coding RNA 167	LINC00167	440072
Homo sapiens	IQ motif and Sec7 domain 3	IQSEC3	440073
Homo sapiens	single-pass membrane protein with coiled-coil domains 3	SMCO3	440087
Homo sapiens	"transmembrane protein 198B, pseudogene"	TMEM198B	440104
Homo sapiens	uncharacterized LOC440117	LOC440117	440117
Homo sapiens	FZD10 antisense RNA 1 (head to head)	FZD10-AS1	440119
Homo sapiens	long intergenic non-protein coding RNA 544	LINC00544	440131
Homo sapiens	long intergenic non-protein coding RNA 545	LINC00545	440132
Homo sapiens	mitotic spindle organizing protein 1	MZT1	440145
Homo sapiens	uncharacterized LOC440173	LOC440173	440173
Homo sapiens	long intergenic non-protein coding RNA 238	LINC00238	440184
Homo sapiens	coiled-coil domain containing 88C	CCDC88C	440193
Homo sapiens	"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2"	WHAMMP2	440253
Homo sapiens	eukaryotic translation initiation factor 2 alpha kinase 4	EIF2AK4	440275
Homo sapiens	unc-13 homolog C (C. elegans)	UNC13C	440279
Homo sapiens	UBL7 antisense RNA 1 (head to head)	UBL7-AS1	440288
Homo sapiens	DNM1 pseudogene 41	DNM1P41	440299
Homo sapiens	"tubulin tyrosine ligase-like family, member 13"	TTLL13	440307
Homo sapiens	small integral membrane protein 22	SMIM22	440335
Homo sapiens	uncharacterized LOC440346	LOC440346	440346
Homo sapiens	"nuclear pore complex interacting protein family, member B15"	NPIPB15	440348
Homo sapiens	sorting nexin 29 pseudogene 2	SNX29P2	440352
Homo sapiens	CDIPT antisense RNA 1 (head to head)	CDIPT-AS1	440356
Homo sapiens	chymotrypsinogen B2	CTRB2	440387
Homo sapiens	uncharacterized LOC440416	LOC440416	440416
Homo sapiens	/// suppressor of zeste 12 homolog pseudogene 1	SUZ12P /// SUZ12P1	440423
Homo sapiens	aminopeptidase puromycin sensitive pseudogene	LOC440434	440434
Homo sapiens	BAIAP2 antisense RNA 1 (head to head)	BAIAP2-AS1	440465
Homo sapiens	"Homo sapiens ankyrin repeat domain 20 family, member A5, pseudogene (ANKRD20A5P), non-coding RNA. /// ankyrin repeat domain 20 family, member A5, pseudogene"	ANKRD20A5P /// ANKRD20A5P	440482
Homo sapiens	heat shock factor binding protein 1-like 1	HSBP1L1	440498
Homo sapiens	perilipin 5	PLIN5	440503
Homo sapiens	"C-type lectin domain family 4, member G pseudogene 1"	CLEC4GP1	440508
Homo sapiens	long intergenic non-protein coding RNA 982	LINC00982	440556
Homo sapiens	PRAME family member 11	PRAMEF11	440560
Homo sapiens	uncharacterized LOC440570	LOC440570	440570
Homo sapiens	mitochondrial inner membrane organizing system 1	MINOS1	440574
Homo sapiens	SLC2A1 antisense RNA 1	SLC2A1-AS1	440584
Homo sapiens	"zyg-11 family member A, cell cycle regulator"	ZYG11A	440590
Homo sapiens	uncharacterized LOC440602	LOC440602	440602
Homo sapiens	BCL2-like 15	BCL2L15	440603
Homo sapiens	leucine rich repeat containing 52	LRRC52	440699
Homo sapiens	uncharacterized LOC440704	LOC440704	440704
Homo sapiens	microtubule-associated protein 1 light chain 3 gamma	MAP1LC3C	440738
Homo sapiens	long intergenic non-protein coding RNA 851	LINC00851	440757
Homo sapiens	proline dehydrogenase (oxidase) 1 pseudogene	LOC440792	440792
Homo sapiens	myocardial infarction associated transcript (non-protein coding)	MIAT	440823
Homo sapiens	shisa family member 8	SHISA8	440829
Homo sapiens	outer dense fiber of sperm tails 3B	ODF3B	440836
Homo sapiens	calpain 14	CAPN14	440854
Homo sapiens	ACTR3B pseudogene 2	ACTR3BP2	440888
Homo sapiens	long intergenic non-protein coding RNA 1191	LINC01191	440900
Homo sapiens	"POTE ankyrin domain family, member K, pseudogene"	POTEKP	440915
Homo sapiens	uncharacterized LOC440918	FLJ46875	440918
Homo sapiens	uncharacterized LOC440934	LOC440934	440934
Homo sapiens	THUMPD3 antisense RNA 1	THUMPD3-AS1	440944
Homo sapiens	EIF1B antisense RNA 1	EIF1B-AS1	440952
Homo sapiens	IQ motif containing F6	IQCF6	440956
Homo sapiens	small integral membrane protein 4	SMIM4	440957
Homo sapiens	long intergenic non-protein coding RNA 969	LINC00969	440993
Homo sapiens	CPEB2 antisense RNA 1 (head to head)	CPEB2-AS1	441009
Homo sapiens	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like	MTHFD2L	441024
Homo sapiens	uncharacterized LOC441025	LOC441025	441025
Homo sapiens	transmembrane protein 150C	TMEM150C	441027
Homo sapiens	"glucuronidase, beta pseudogene 5"	GUSBP5	441046
Homo sapiens	uncharacterized LOC441052	LOC441052	441052
Homo sapiens	chromosome 4 open reading frame 47	C4orf47	441054
Homo sapiens	uncharacterized LOC441058	MGC39584	441058
Homo sapiens	membrane-associated ring finger (C3HC4) 11	Mar-11	441061
Homo sapiens	uncharacterized LOC441072	FLJ31104	441072
Homo sapiens	POM121 membrane glycoprotein (rat) pseudogene	LOC441081	441081
Homo sapiens	uncharacterized LOC441086	LOC441086	441086
Homo sapiens	NR2F1 antisense RNA 1	NR2F1-AS1	441094
Homo sapiens	chromosome 5 open reading frame 56	C5orf56	441108
Homo sapiens	uncharacterized LOC441124	LOC441124	441124
Homo sapiens	chromosome 6 open reading frame 226	C6orf226	441150
Homo sapiens	transmembrane protein 151B	TMEM151B	441151
Homo sapiens	oocyte expressed protein	OOEP	441161
Homo sapiens	"family with sequence similarity 26, member F"	FAM26F	441168
Homo sapiens	uncharacterized LOC441178	LOC441178	441178
Homo sapiens	uncharacterized LOC441179	LOC441179	441179
Homo sapiens	uncharacterized LOC441204	LOC441204	441204
Homo sapiens	zinc and ring finger 2 pseudogene 1	ZNRF2P1	441208
Homo sapiens	retinitis pigmentosa 9 pseudogene	RP9P	441212
Homo sapiens	uncharacterized LOC441242	LOC441242	441242
Homo sapiens	DTX2P1-UPK3BP1-PMS2P11 readthrough transcribed pseudogene	DTX2P1-UPK3BP1-PMS2P11	441263
Homo sapiens	speedy/RINGO cell cycle regulator family member E2	SPDYE2	441273
Homo sapiens	uncharacterized LOC441355	FLJ39080	441355
Homo sapiens	SUGT1 pseudogene 1	SUGT1P1	441394
Homo sapiens	"prothymosin, alpha pseudogene"	LOC441454	441454
Homo sapiens	ankyrin repeat domain 18B	ANKRD18B	441459
Homo sapiens	uncharacterized LOC441461	LOC441461	441461
Homo sapiens	chromosome 9 open reading frame 173	C9orf173	441476
Homo sapiens	NOTCH-regulated ankyrin repeat protein	NRARP	441478
Homo sapiens	cerebral dopamine neurotrophic factor	CDNF	441549
Homo sapiens	septin 7 pseudogene	LOC441601	441601
Homo sapiens	tetraspanin 11	TSPAN11	441631
Homo sapiens	"protein kinase, X-linked, pseudogene 1"	PRKXP1	441733
Homo sapiens	ankyrin repeat domain 65	ANKRD65	441869
Homo sapiens	ZNFX1 antisense RNA 1	ZFAS1	441951
Homo sapiens	EMC3 antisense RNA 1	EMC3-AS1	442075
Homo sapiens	polypeptide N-acetylgalactosaminyltransferase-like 6	GALNTL6	442117
Homo sapiens	"olfactory receptor, family 2, subfamily B, member 3"	OR2B3	442184
Homo sapiens	"olfactory receptor, family 2, subfamily J, member 3"	OR2J3	442186
Homo sapiens	"olfactory receptor, family 14, subfamily J, member 1"	OR14J1	442191
Homo sapiens	"olfactory receptor, family 10, subfamily C, member 1"	OR10C1	442194
Homo sapiens	patched domain containing 4	PTCHD4	442213
Homo sapiens	zinc finger protein 259 pseudogene 1	ZNF259P1	442240
Homo sapiens	PTGER4P2-CDK2AP2P2 readthrough transcribed pseudogene	PTGER4P2-CDK2AP2P2	442421
Homo sapiens	"family with sequence similarity 47, member C"	FAM47C	442444
Homo sapiens	DPY19L2 pseudogene 3	DPY19L2P3	442524
Homo sapiens	leiomodin 2 (cardiac)	LMOD2	442721
Homo sapiens	microRNA 302b	MIR302B	442894
Homo sapiens	aspartoacylase	ASPA	443
Homo sapiens	myosin IB	MYO1B	4430
Homo sapiens	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1"	CITED1	4435
Homo sapiens	mutS homolog 2	MSH2	4436
Homo sapiens	mutS homolog 4	MSH4	4438
Homo sapiens	aspartate beta-hydroxylase	ASPH	444
Homo sapiens	musashi RNA-binding protein 1	MSI1	4440
Homo sapiens	argininosuccinate synthase 1	ASS1	445
Homo sapiens	TCR gamma alternate reading frame protein	TARP	445347
Homo sapiens	"microseminoprotein, beta-"	MSMB	4477
Homo sapiens	moesin	MSN	4478
Homo sapiens	macrophage scavenger receptor 1	MSR1	4481
Homo sapiens	methionine sulfoxide reductase A	MSRA	4482
Homo sapiens	macrophage stimulating 1 (hepatocyte growth factor-like)	MST1	4485
Homo sapiens	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	MST1R	4486
Homo sapiens	msh homeobox 1	MSX1	4487
Homo sapiens	msh homeobox 2	MSX2	4488
Homo sapiens	metallothionein 1E	MT1E	4493
Homo sapiens	metallothionein 1F	MT1F	4494
Homo sapiens	metallothionein 1G	MT1G	4495
Homo sapiens	metallothionein 1H	MT1H	4496
Homo sapiens	metallothionein 1M	MT1M	4499
Homo sapiens	metallothionein 1X	MT1X	4501
Homo sapiens	metallothionein 2A	MT2A	4502
Homo sapiens	metallothionein 3	MT3	4504
Homo sapiens	methylthioadenosine phosphorylase	MTAP	4507
Homo sapiens	ATP synthase F0 subunit 6	ATP6	4508
Homo sapiens	cytochrome c oxidase subunit I	COX1	4512
Homo sapiens	cytochrome c oxidase subunit II	COX2	4513
Homo sapiens	mature T-cell proliferation 1	MTCP1	4515
Homo sapiens	metal-regulatory transcription factor 1	MTF1	4520
Homo sapiens	nudix (nucleoside diphosphate linked moiety X)-type motif 1	NUDT1	4521
